Interval End,Yarrawonga Offtake Pump station,Yarrawonga Wastewater Winter Storage - Irrigation,Non Potable Offtake Water Pump Station (purple pipe),Wangaratta Kerr St Tanks,Wangaratta Wastewater Purification Plant,Myrtleford Buffalo Creek Sewer Pump Station,Baranduda Low Level Water Pump Station,Wodonga (Baranduda) Wastewater Purification Plant,Mount Beauty Wastewater Purification Plant,Bright Wastewater Purification Plant,Wangaratta - Phillipson St Storage  Clear Water Pump Station,Myrtleford Water Treatment Plant & Reservoir,Corryong Water Treatment Plant - Water Storage 3,Wodonga Head Office,Bright Water Treatment Plant & Off stream storage,Wodonga Raw Water Pump Station,Wangaratta Offtake / Treatment Plant / Distribution Pumping,Benalla Wastewater Purification Plant / Farm,Wangaratta Wastewater Purification Plant,Wangaratta Swan St Sewer Pump Station,Wangaratta Trade Waste Treatment Plant,Wahgunyah Wastewater Purification Plant,Wodonga Pump Station 01,Wahgunyah Water Treatment Plant,Wodonga High Level Water Pump Station,Corryong Offtake Sewer Pump Station (Nariel Creek),Wodonga Water Treatment Plant,Benalla Water Treatment Plant,Myrtleford Wastewater Purification Plant - Area 2 (Depot),Yarrawonga Water Treatment Plant,Wodonga West Wod Wastewater Purification Plant
Wed 01 May 2019 02:00,0.022,1.784,2.16,1.28,14.88,0.012,42.32,12.304,2.976,29.8,1.384,3.712,6.439,9.024,51.935,169.96,19.048,18.64,40.288,13.719,17.288,15.616,13.628,1.517,56.248,0.04,6.86,3.596,17.12,9.456,258.1
Wed 01 May 2019 02:30,0.022,3.911,2.184,1.312,14.912,0.012,42.272,10.528,5.824,29.7,1.639,3.743,6.448,9.184,27.807,169.98,21.52,18.616,40.576,0.222,17.352,15.88,12.98,2.125,56.28,0.05,6.32,3.932,9.728,9.888,246.6
Wed 01 May 2019 03:00,0.024,4.776,1.751,1.28,14.912,0.012,42.016,10.639,7.936,29.8,1.92,4.192,6.415,9.152,26.752,169.96,46.536,18.615,40.32,0.215,17.416,15.888,12.616,2.421,56.208,0.04,6.18,3.652,0.046,9.872,235.6
Wed 01 May 2019 03:30,0.022,2.792,2.176,1.216,14.944,0.012,41.92,13.087,4.512,29.8,1.92,3.871,6.487,9.344,6.752,169.84,52.744,18.608,39.808,9.927,17.312,15.888,12,2.167,56.144,0.05,6.22,3.62,6.64,9.464,234.2
Wed 01 May 2019 04:00,0.024,0.782,2.256,1.312,14.912,0.012,41.792,13,5.536,29.8,1.727,3.776,6.864,8.736,7.231,169.94,52.664,18.672,40.383,0.215,17.336,15.992,12.32,1.579,56.104,0.04,6.16,3.62,15.344,21.4,229.1
Wed 01 May 2019 04:30,0.022,0.766,2.255,1.248,14.912,0.012,41.566,11.926,5.407,29.7,1.83,3.774,6.318,10.048,7.775,169.52,24.736,18.872,40.352,0.222,17.328,15.912,12.836,1.871,55.92,0.05,7.82,3.624,15.712,10.384,221.2
Wed 01 May 2019 05:00,0.024,0.775,2.295,1.248,14.976,0.012,41.566,10.454,7.424,29.9,1.704,3.936,6.224,9.535,6.816,170.12,18.64,18.888,40.096,13.856,17.423,16.071,12.3,1.537,56.016,0.04,6.2,3.752,15.696,11.64,223.2
Wed 01 May 2019 05:30,0.022,0.768,2.432,1.376,15.68,0.012,41.391,10.848,6.751,29.7,2.183,3.68,6.303,9.216,7.424,169.72,19.448,18.927,39.872,0.222,17.384,16.063,11.416,1.715,55.84,0.05,6.06,13.788,16.272,23.688,212.9
Wed 01 May 2019 06:00,0.022,0.784,2.424,1.184,15.104,0.012,27.568,13.216,6.047,29.8,2.696,3.743,6.536,9.536,7.232,169.04,20.024,18.888,40.864,0.215,13.288,16.112,11.972,2.732,27.632,0.04,6,30.948,17.136,11.6,212.9
Wed 01 May 2019 06:30,0.024,0.768,2.272,1.28,15.424,0.012,0.143,13.808,4.416,29.6,3.111,3.871,6.656,9.247,6.496,169.62,24.144,18.944,40.224,4.263,8.055,16.272,13.024,1.831,0.776,0.05,6.9,31.004,17.104,19.168,208.1
Wed 01 May 2019 07:00,0.022,0.766,2.2,1.248,15.038,0.012,0.19,12.328,7.84,29.8,3.896,4.223,6.8,32.832,7.04,169.62,25.328,18.944,40.48,5.102,7.703,16.239,13.14,1.5,0.76,0.04,8.04,31.12,17.12,17.4,209.7
Wed 01 May 2019 07:30,0.022,0.768,2.168,11.743,15.455,0.012,0.175,10.855,7.2,29.8,5.056,4.192,6.656,32.736,7.263,35.98,32.696,18.512,37.984,10.543,7.496,16.279,16.572,2.175,0.76,0.05,72.38,31.616,9.68,26.224,219.8
Wed 01 May 2019 08:00,0.024,0.784,2.28,40.736,15.038,0.012,0.158,12.248,6.528,29.7,5.967,3.68,13.263,29.248,7.584,0.42,63.568,18.952,40.832,3.207,7.448,16.247,18.616,1.723,0.76,0.04,75.58,31.516,0.158,13.144,219.2
Wed 01 May 2019 08:30,0.022,0.766,2.104,51.136,15.455,0.012,0.126,13.376,5.824,29.8,5.16,4.639,19.56,30.912,6.623,0.48,63.424,18.912,40.608,7.816,13.608,16.391,23.192,1.786,0.76,0.05,78.96,31.864,6.687,26.912,220.6
Wed 01 May 2019 09:00,0.022,0.775,1.998,51.04,15.135,0.012,0.11,14.272,9.504,29.9,3.584,5.44,18.432,31.68,6.335,0.42,71.432,18.896,40.608,19.527,14.079,16.44,33.26,2.298,0.76,0.04,76.24,16.028,15.216,22.96,220.3
Wed 01 May 2019 09:30,0.022,1.199,1.279,48.927,15.615,0.012,0.175,8.08,7.87,29.9,3.128,8.959,12.712,32.928,7.616,0.42,83.832,18.856,40.384,15.928,14.039,16.456,33.24,30.21,0.76,0.05,76.16,3.52,15.423,17.4,232.9
Wed 01 May 2019 10:00,0.022,1.656,0.576,41.247,15.615,0.012,0.19,7.12,7.104,29.8,2.616,19.968,6.679,33.695,7.232,0.44,76.36,18.832,39.84,14.016,14.054,16.424,35.42,68.693,0.752,0.04,76.2,3.496,15.488,30.608,249.1
Wed 01 May 2019 10:30,22.404,0.775,0.375,45.343,15.168,0.012,0.19,7.088,7.871,29.9,2.632,19.712,4.104,34.048,5.952,133.22,64.128,18.767,40.064,8.415,13.744,16.44,32.052,72.087,0.76,7.83,76.22,3.524,17.136,39.272,246.7
Wed 01 May 2019 11:00,23.42,0.775,0.512,45.502,15.423,0.012,0.127,7.048,9.727,29.9,2.887,18.271,3.648,32.255,6.303,169.82,66.992,18.736,40.64,8.687,13.344,16.488,32.396,71.565,0.76,8.69,76.28,3.588,18.944,52.768,248.9
Wed 01 May 2019 11:30,23.408,10.624,0.359,45.12,15.038,0.012,0.126,7.072,7.455,29.8,3.032,18.496,12.968,32,43.391,169.76,71.64,18.736,40.416,14.679,13.296,16.6,32.56,72.068,0.76,8.66,76.92,3.932,17.248,46.288,250.2
Wed 01 May 2019 12:00,23.396,10.8,0.312,46.367,15.455,0.012,0.143,7.064,6.976,29.8,2.712,15.968,14.496,32.096,56.224,169.56,93.832,18.688,39.648,2.399,13.368,16.392,26.656,68.521,0.752,8.6,76.2,3.924,17.2,56.544,277.8
Wed 01 May 2019 12:30,23.422,10.776,0.712,47.167,15.007,0.012,0.175,10.919,7.264,30,2.336,12.256,14.832,32.064,54.559,169.78,92.712,18.92,40.19,11.871,13.392,16.159,23.988,75.489,0.768,8.49,76.28,3.932,9.808,44.328,284.6
Wed 01 May 2019 13:00,23.43,10.816,0.448,46.143,15.423,0.012,0.19,7.127,8.608,29.9,2.328,18.432,6.936,31.199,53.152,169.3,74.656,18.896,40.352,11.799,14.062,16.199,24.948,66.733,31.408,8.39,76.56,4.304,0.175,41.632,302.2
Wed 01 May 2019 13:30,23.402,10.816,0.312,24.927,15.007,0.012,0.19,7.088,11.136,30,2.752,18.272,3.175,29.376,58.783,168.74,70.544,18.935,40.352,1.671,10.896,16.264,21.72,30.658,53.392,8.29,78.24,3.932,6.991,52.408,304.3
Wed 01 May 2019 14:00,23.386,11,0.44,1.376,15.455,0.012,0.19,7.088,5.664,30,2.4,18.304,3.368,30.399,59.648,168.48,79.384,18.736,40.576,9.52,13.999,16.255,18.46,78.026,53.24,8.18,76.66,8.152,15.584,39.824,305.4
Wed 01 May 2019 14:30,23.374,0.84,0.472,1.44,15.263,0.012,0.19,7.064,9.247,30.2,2.28,15.616,3.408,30.432,43.743,168.4,57.104,18.464,40.512,13.488,7.992,16.224,16.836,75.546,53.192,8.11,76.78,27.524,15.775,52.408,298.7
Wed 01 May 2019 15:00,23.396,0.807,0.696,1.439,15.295,0.012,0.142,7.064,9.023,30.2,1.776,11.264,11.968,29.792,28.864,168.56,59.984,18.448,40.223,11.992,7.48,16.311,21.388,73.107,53.304,6.12,52.52,30.704,15.712,40.488,294
Wed 01 May 2019 15:30,23.366,0.824,1.992,1.472,15.487,0.012,0.126,7.048,7.455,30.1,2.047,17.695,14.64,28.288,30.624,35.32,54.688,18.464,40.671,5.543,7.456,16.256,20.404,75.164,53.144,8.57,27.08,31.696,16.4,39.152,287.2
Wed 01 May 2019 16:00,5.718,0.816,2.008,1.44,15.135,0.012,0.16,7.048,6.399,30.1,1.975,17.632,14.576,29.472,19.008,0.42,26.752,18.44,40.224,14.896,8.416,16.255,17.988,23.145,53.24,7.74,75,31.748,17.264,31.112,283.3
Wed 01 May 2019 16:30,0.022,0.896,2.008,1.44,15.584,0.012,0.19,7.056,5.984,30,2.607,19.936,9.672,28.191,9.088,0.42,17.016,18.4,40.159,7.848,7.664,11.232,16.268,2.024,10.576,8.71,78.68,6.728,17.264,10.536,274.4
Wed 01 May 2019 17:00,0.022,1.288,2,1.439,15.135,0.012,0.19,7.056,8.32,29.8,2.808,19.456,3.232,28.415,9.92,0.46,16.528,18.36,40.255,6.423,7.864,7.816,17.132,2.209,0.768,8.7,75.1,21.824,17.232,22.264,277.6
Wed 01 May 2019 17:30,0.022,4.808,2.016,1.504,15.135,0.012,0.19,10.784,7.168,29.9,3.368,19.967,3.08,26.784,6.622,0.42,17.808,18.32,40.32,13.952,7.456,7.776,20.372,1.974,0.76,8.72,74.96,30.54,9.696,10.72,283
Wed 01 May 2019 18:00,0.022,5.208,2.016,1.503,15.135,0.012,0.11,7.072,5.951,29.8,3.391,19.648,3.808,21.76,7.487,0.42,16.664,18.336,39.552,1.247,7.52,7.928,20.98,2.29,0.768,8.67,75.46,31.332,0.175,23.864,285.9
Wed 01 May 2019 18:30,0.022,4.768,2,1.472,15.168,0.012,0.126,7.048,6.144,29.8,3.712,20,14.64,18.687,7.424,0.48,17.824,18.304,39.679,12.023,7.551,12.536,21.216,1.553,0.768,8.64,45.5,31.548,6.816,10.712,282
Wed 01 May 2019 19:00,0.022,4.744,2.04,1.568,15.264,0.012,0.158,7.048,7.776,29.9,3.28,18.528,10.408,17.024,6.912,0.44,18.312,18.32,39.808,15.744,7.743,15.583,28.06,1.765,0.752,8.58,7.22,31.408,15.487,23.416,280.1
Wed 01 May 2019 19:30,0.022,4.736,2.064,1.599,15.232,0.012,0.19,7.024,6.88,29.9,3.544,19.488,2.92,15.743,7.52,0.42,39.856,18.272,39.904,10.951,7.647,15.664,30.788,2.828,0.76,8.53,6.5,22.624,15.534,22.656,281.7
Wed 01 May 2019 20:00,0.024,3.704,2.024,1.503,15.2,0.012,0.19,7.031,8.031,29.8,3.727,19.775,2.816,14.911,6.88,0.42,58.232,18.208,39.776,5.384,7.608,15.824,30.368,1.7,0.76,8.52,6.48,3.58,16.111,14.152,296.6
Wed 01 May 2019 20:30,0.022,0.752,2.048,1.503,15.296,0.012,0.175,6.976,5.728,29.8,3.288,19.104,15.488,10.528,6.816,0.42,76.536,18.184,39.872,10.279,7.606,15.966,30.364,1.639,0.752,8.5,7.2,3.592,16.655,23.544,292.3
Wed 01 May 2019 21:00,0.022,1.456,1.975,1.598,15.264,0.012,0.126,6.992,11.904,30.1,3.032,19.583,26.831,10.975,7.391,0.42,62.104,18.2,39.2,14.743,7.632,16,28.256,1.617,0.76,8.48,6.34,3.652,17.296,10.648,279
Wed 01 May 2019 21:30,0.022,1.28,2.031,1.568,16.255,0.012,0.11,12.767,9.344,30.1,3.048,19.2,25.784,11.135,7.198,0.42,58.272,18.192,39.328,8.639,7.647,16.007,29.036,1.705,0.76,8.45,8.04,3.616,17.248,18.096,279.1
Wed 01 May 2019 22:00,0.022,0.759,0.415,1.568,15.296,0.012,0.175,13.263,12.319,29.9,2.968,19.136,19.079,10.4,7.423,0.48,59.216,18.16,39.808,4.055,7.671,16.088,24.752,2.03,0.752,8.45,6.4,3.616,17.248,16.192,268
Wed 01 May 2019 22:30,0.024,0.96,0.488,1.503,15.264,0.012,0.19,10.903,6.976,29.8,2.808,18.912,18.344,8.672,6.527,0.44,28.472,18.128,40.032,18.159,7.726,16.152,24.14,2.273,0.768,8.4,6.36,3.612,9.76,10.8,263.8
Wed 01 May 2019 23:00,0.022,2.496,0.784,1.631,15.296,0.012,0.19,10.528,13.504,29.8,3.016,19.808,24.928,9.024,6.848,0.42,23.848,18.096,39.552,4.055,9.352,16.151,22.932,2.4,0.76,8.35,6.34,3.632,0.078,22.248,258.7
Wed 01 May 2019 23:30,0.022,2.192,0.479,1.6,15.328,0.012,31.424,12.071,8.063,29.9,2.848,19.968,24.032,9.44,7.168,131.96,21.48,18.136,39.744,11.527,17.4,15.775,23.588,1.729,43.072,8.3,6.36,3.952,6.736,10.768,269.2
Thu 02 May 2019 00:00,0.022,2,0.191,1.503,15.264,0.012,38.912,13.592,9.023,29.8,2.552,19.039,15.616,9.376,21.664,170.02,21.872,18.152,39.392,0.222,17.352,15.888,23.112,1.536,53.728,8.26,7.94,3.644,15.504,10.496,278.1
Thu 02 May 2019 00:30,0.022,3.056,0.054,1.6,15.328,0.012,38.784,13.215,12.063,29.8,2.552,19.327,5.143,8.48,55.904,169.92,21,18.152,39.584,8.783,17.408,15.968,22.352,1.723,53.696,8.22,6.84,3.64,15.583,10.344,275.4
Thu 02 May 2019 01:00,3.354,1.544,0.319,1.566,15.296,0.012,38.672,10.991,10.656,29.7,2,14.816,6.999,9.408,57.407,169.96,21.496,18.16,39.328,13.472,17.343,16,19.032,1.538,53.688,8.2,6.58,3.616,15.776,30.984,286.3
Thu 02 May 2019 01:30,23.492,1.6,0.063,1.631,15.328,0.012,38.608,11.632,13.184,29.9,1.672,6.304,14.184,9.695,56.608,170.14,20.328,18.2,39.328,0.215,17.288,16.08,16.036,2.025,53.728,8.2,6.28,3.612,16.56,37.568,308.7
Thu 02 May 2019 02:00,23.412,3.272,0.848,1.599,15.296,0.012,38.32,13.824,6.142,29.8,1.568,5.503,12.447,9.248,57.312,169.28,20.36,18.216,39.424,8.231,18.144,15.984,14.424,3.237,53.504,8.16,6.32,3.628,17.232,38.168,322.2
Thu 02 May 2019 02:30,23.472,1.183,1.96,1.536,15.36,0.012,38.336,13.368,12.96,30,1.432,5.824,2.624,9.599,58.144,170.12,31.368,18.248,39.744,3.207,17.592,16.104,14.908,1.756,53.72,8.1,8.06,3.736,17.184,38.536,322.6
Thu 02 May 2019 03:00,23.432,1.056,2.071,1.503,15.296,0.012,38.096,11.816,8.895,29.8,1.688,5.952,2.688,10.335,55.168,169.64,55.216,18.208,39.776,10.064,17.255,15.975,14.796,1.554,53.528,8.08,6.28,3.972,17.152,49.88,330
Thu 02 May 2019 03:30,23.43,0.752,2.008,1.568,15.36,0.012,37.984,10.096,11.968,29.8,1.728,5.727,9.479,8.768,27.647,169.56,54.76,18.224,39.807,4.071,17.264,16.062,13.792,1.739,53.632,8.08,6.3,4.052,9.696,38.232,326
Thu 02 May 2019 04:00,23.432,0.744,2.032,1.599,15.296,0.012,37.856,12.544,7.808,29.8,1.992,6.111,14.503,8.832,20.832,169.64,52.72,18.224,39.904,6.495,17.112,16.112,12.86,1.539,53.584,8,6.3,4.688,0.095,38.224,322.6
Thu 02 May 2019 04:30,16.042,1.912,2.256,1.599,15.36,0.012,37.871,14.848,10.079,29.8,1.768,3.678,14.022,10.304,11.935,169.9,23.104,18.28,39.871,0.222,17.232,16.039,13.256,1.782,53.648,7.87,6.28,30.212,6.751,45.784,316.7
Thu 02 May 2019 05:00,0.022,5.016,2.36,1.6,15.328,0.012,37.648,13.656,12.607,29.8,1.75,3.744,4.599,8.896,6.816,169.46,21.056,18.296,40.287,12.112,17.216,15.976,13.344,2.749,53.432,7.84,8.86,31.404,15.632,43.192,297.6
Thu 02 May 2019 05:30,16.614,0.759,2.264,1.471,15.808,0.012,37.616,10.616,10.303,29.9,1.919,3.807,2.647,8.8,7.808,169.52,21.344,18.248,40.928,0.222,17.232,16.016,12.468,1.867,53.44,7.83,6.22,31.048,15.919,40.4,263.3
Thu 02 May 2019 06:00,23.422,0.744,2.144,1.536,15.808,0.012,1.551,9.935,10.752,30,2.68,3.615,2.752,9.791,7.487,169.34,21.976,18.248,40.608,6.047,12.728,15.952,14.356,1.737,53.304,7.8,6.24,31.348,16.015,50.288,239.3
Thu 02 May 2019 06:30,23.452,0.751,2.224,1.599,15.328,0.012,0.175,12.976,6.847,29.9,3.015,3.582,2.856,10.88,6.815,169.78,24.568,18.232,40.48,6.319,7.615,15.952,13.864,2.042,53.344,7.8,6.7,31.584,16.527,38.304,222.7
Thu 02 May 2019 07:00,8.516,0.744,1.927,1.535,15.807,0.012,0.175,14.736,14.751,29.8,3.8,3.519,12.983,32.415,6.784,169.36,27.544,18.192,40.672,1.351,7.632,15.968,13.572,1.631,26.128,7.76,6.14,3.928,15.344,37.016,212.4
Thu 02 May 2019 07:30,0.022,3.456,1.56,6.56,15.424,0.012,0.19,12.432,7.84,29.8,5.104,3.744,14.503,31.136,6.495,34.34,36.872,18.192,40.288,9.007,7.472,15.912,15.328,2.488,0.784,7.75,33.6,3.52,8.768,11.92,196.2
Thu 02 May 2019 08:00,0.024,4.832,0.96,11.936,15.872,0.012,0.11,11.472,14.464,29.9,5.352,3.488,6.944,26.944,7.519,0.42,107.16,18.2,40.096,14.448,7.552,16.175,19.86,2.708,0.776,7.72,77.66,3.984,8.863,24.952,198.6
Thu 02 May 2019 08:30,0.022,4.816,0.191,11.872,15.456,0.012,0.126,11.648,7.264,29.9,4.816,3.52,15.176,31.584,6.656,0.5,90.72,18.192,40.704,12.583,14.303,16.143,30.972,13.92,0.768,7.7,77.9,3.904,5.055,25.224,221
Thu 02 May 2019 09:00,6.928,4.768,0.191,11.904,15.84,0.012,0.143,13.255,16.927,29.9,3.384,3.551,24.456,35.392,7.328,0.42,83.544,18.208,39.967,3.606,14.88,16.031,35.204,63.304,0.776,7.68,78.32,3.92,0.158,33.976,241.4
Thu 02 May 2019 09:30,23.406,4.752,0.094,11.808,15.744,0.012,0.19,8.576,11.104,29.8,3.255,3.776,15.4,35.424,6.495,0.42,106.272,18.224,40.383,12.639,14.672,16.12,37.188,64.911,0.768,7.67,77.9,4.06,6.879,59.096,278
Thu 02 May 2019 10:00,23.462,4.791,0.158,11.936,15.551,0.012,0.19,7.039,12,29.9,3.143,8.031,3.144,32.8,6.464,0.42,103.68,18.304,40.64,14.856,14.775,16.152,35.512,63.527,0.76,7.67,78.26,23.044,15.663,43.248,315.9
Thu 02 May 2019 10:30,23.482,5,0.191,16.959,15.872,0.012,0.175,7.016,12.415,29.8,2.912,17.151,2.832,34.24,7.263,135.86,91.16,18.264,40.766,8.408,14.688,16.207,33.112,62.363,0.768,7.64,77.72,31.74,16.336,54.536,316.1
Thu 02 May 2019 11:00,23.436,1.576,0.183,21.503,15.712,0.012,0.11,6.99,13.312,29.8,2.768,17.854,13.248,30.432,6.399,169.72,68.112,18.256,40.416,5.159,14.712,16.112,32.564,65.519,0.768,7.64,78.16,31.668,15.967,58.864,324.4
Thu 02 May 2019 11:30,23.43,21.768,0.062,15.744,15.648,0.012,0.126,6.99,13.664,29.9,2.752,17.856,14.496,29.504,27.264,169.64,92.68,18.256,40.608,12.832,16.208,16.223,27.8,72.984,0.76,3.42,81.5,31.944,16.671,71.728,332.9
Thu 02 May 2019 12:00,23.39,22.152,0.312,8.447,15.84,0.012,0.175,6.999,9.28,29.9,2.591,18.047,8.808,29.12,56.384,169.24,67.632,18.304,40.704,0.215,30.998,16.208,26.548,71.543,0.776,5.03,77.3,14.808,17.344,52.016,341.6
Thu 02 May 2019 12:30,23.392,22.176,1.432,1.408,15.424,0.012,0.19,10.76,15.808,30.2,2.24,17.631,3.192,30.399,56.991,169.12,28.144,18.272,40.544,11.92,27.816,16.36,25.88,67.403,0.768,7.74,77.74,29.82,17.312,50.784,339.2
Thu 02 May 2019 13:00,23.396,22.136,1.488,1.407,15.904,0.012,0.19,7.006,9.408,29.9,2.543,16.672,3.288,30.111,56.991,169.34,31.44,18.192,40.16,2.503,27.04,16.384,22.216,69.898,0.768,7.72,77.38,31.168,18.016,38.536,341.2
Thu 02 May 2019 13:30,23.408,17.528,0.086,1.376,15.392,0.012,0.11,7.048,16.032,29.9,2.672,3.712,3.511,31.455,52.864,169.5,30.28,18.128,40.768,9.983,26.496,16.423,23.296,18.384,0.768,7.73,77.94,27.44,10.432,50.232,338.5
Thu 02 May 2019 14:00,23.392,10.999,0.167,1.344,15.839,0.012,0.126,6.975,8.16,29.8,2.648,3.616,9.559,30.911,58.08,169.4,29.88,18.152,39.968,0.222,8.992,16.335,26.852,2.693,4.72,5.12,77.76,3.492,0.319,38.816,339.1
Thu 02 May 2019 14:30,22.88,0.856,0.183,1.375,15.52,0.012,0.126,7.024,12.479,30.1,2.408,3.775,14.399,31.039,36.288,169.8,54.56,18.184,40.576,12.591,7.446,16.288,28.568,33.502,56.656,7.68,77.5,3.532,6.864,39.712,335.8
Thu 02 May 2019 15:00,0.024,1.768,0.992,1.375,15.84,0.012,0.175,6.999,10.752,30.2,2.08,3.584,12.871,32.608,29.024,169.52,61.176,18.152,40.575,0.215,7.464,16.352,26.204,43.435,56.496,7.7,76.96,3.948,15.519,26.616,336.6
Thu 02 May 2019 15:30,0.022,2.664,1.967,1.407,15.712,0.012,0.19,6.959,13.375,30.2,2.272,3.551,2.904,31.552,29.984,33.66,57.488,18.136,39.872,11.871,9.136,16.391,22.636,3.12,56.416,7.67,46.9,3.952,15.68,10.824,340.1
Thu 02 May 2019 16:00,0.022,0.84,2.184,4.256,15.583,0.012,0.158,6.999,10.335,30,2.512,3.519,2.991,32.351,10.655,0.48,59.808,18.12,40,0.231,7.864,16.359,22.704,2.065,56.392,7.67,7.14,4.344,15.951,22.888,337.7
Thu 02 May 2019 16:30,0.022,0.824,2.192,12,15.807,0.012,0.126,6.976,8.479,29.9,2.72,3.582,3.016,30.72,9.792,0.42,35.728,18.144,39.552,3.143,7.44,11.344,20.356,2.45,11.896,7.65,6.32,3.944,16.528,11.168,341.4
Thu 02 May 2019 17:00,0.022,4.752,1.792,9.407,15.456,0.012,0.11,7.015,15.168,29.8,2.792,3.616,3.296,29.279,9.728,0.4,15.824,18.136,40.831,7.134,7.632,7.912,22.088,2.199,0.784,7.46,12.72,3.86,17.328,10.568,334.6
Thu 02 May 2019 17:30,0.022,4.68,0.191,1.535,15.392,0.012,0.175,13.048,9.216,29.8,3.111,3.808,12.911,27.424,10.239,0.42,19.232,18.264,40.384,12.568,8.352,7.838,36.192,2.393,0.784,7.72,19.38,3.844,17.375,23.32,338.2
Thu 02 May 2019 18:00,0.022,4.952,0.054,1.566,15.424,0.012,0.175,13.144,13.696,29.7,3.447,4.032,14.158,22.304,8.096,0.42,17.216,18.368,40.064,11.448,7.832,7.847,47.776,1.78,0.776,7.68,19.8,3.54,17.216,10.72,343.4
Thu 02 May 2019 18:30,0.022,4.912,0.312,1.536,15.424,0.012,0.19,10.999,12.288,29.7,4.055,3.52,14.168,23.615,6.815,0.42,37.48,18.344,40.927,19.511,10.535,12.424,49.568,2.416,0.768,7.68,19.58,3.512,9.776,23.8,346.7
Thu 02 May 2019 19:00,0.022,4.864,0.878,1.534,15.616,0.012,0.175,17.04,18.432,19.6,3.448,3.519,2.728,22.367,7.168,0.44,33.744,18.376,40.96,31.328,8.768,15.559,35.592,3.091,0.768,7.65,19.56,9.948,0.64,12.32,349.3
Thu 02 May 2019 19:30,0.022,4.848,0.711,1.599,15.456,0.012,0.126,9.552,11.2,14.8,3.062,4.255,2.8,27.999,7.136,0.48,38.704,18.32,40.766,34.775,8.256,15.728,31.844,1.951,0.784,7.58,19.84,30.492,6.863,21.904,349.3
Thu 02 May 2019 20:00,0.022,1.623,0.576,1.6,15.392,0.012,0.11,7.024,14.88,26.5,3.448,3.872,2.991,22.56,7.327,0.44,58.584,18.272,40.48,32.976,7.984,15.816,70.608,1.749,0.768,7.51,19.7,30.684,15.456,14.544,304.6
Thu 02 May 2019 20:30,0.022,0.848,0.736,1.536,15.392,0.012,0.19,11.262,8.8,28.8,3.4,4,5.791,17.182,8.096,0.42,65.984,18.24,40.096,30.824,7.935,15.776,60.14,1.942,0.768,7.47,19.52,30.836,15.872,20.032,286.3
Thu 02 May 2019 21:00,0.022,0.848,1.832,1.599,15.424,0.012,0.175,13.6,10.528,29.3,3.232,3.711,17.104,12.992,6.879,0.42,64.864,18.216,40.384,33.136,8.032,15.855,53.16,1.893,0.768,7.39,19.72,31.136,15.952,11.424,313.9
Thu 02 May 2019 21:30,0.022,1.168,1.935,1.503,15.424,0.012,0.19,19.615,11.488,29.4,2.944,3.743,30.768,9.824,8.224,0.42,63.408,18.208,40.255,28.359,7.959,15.912,54.168,2.084,0.768,7.35,18.72,31.568,16.64,23.112,315.1
Thu 02 May 2019 22:00,0.022,1.383,0.303,1.503,15.456,0.012,0.19,11.344,9.663,29.7,2.944,3.936,18.047,9.695,7.039,0.44,24.632,18.176,39.84,20.408,10.224,15.976,52.292,2.996,0.76,7.09,6.28,27.956,17.487,11.376,311.5
Thu 02 May 2019 22:30,0.022,3.327,0.456,1.631,15.424,0.012,0.19,11.695,13.536,29.6,2.856,3.68,6.448,9.152,7.295,0.42,22.576,18.152,40.288,14.12,7.992,16.039,54.292,1.985,0.76,7.17,6.2,3.592,17.376,18.784,308.2
Thu 02 May 2019 23:00,0.022,1.503,0.775,1.568,15.456,0.012,0.175,14.032,11.199,29.7,2.87,3.584,4.448,9.12,36.447,0.44,22.984,18.224,39.712,10.536,9.808,16.078,54.568,2.19,0.76,7.08,6.3,3.564,17.328,14.288,316
Thu 02 May 2019 23:30,0.022,1.248,0.448,1.566,15.488,0.012,34.608,14.088,11.456,29.6,2.792,3.552,3.728,8.512,56.287,134.16,22.632,18.216,39.743,14.72,18.336,15.951,55.52,1.952,43.496,6.62,6.08,3.556,9.904,10.32,329.1
Fri 03 May 2019 00:00,0.022,1.104,0.191,1.568,16.415,0.012,42.784,11.392,7.936,29.4,2.088,3.488,7.424,8.479,57.76,170.12,21.32,18.208,40.703,12.76,18.64,15.872,54.688,1.749,53.76,6.67,6.6,3.52,0.302,10.368,331.4
Fri 03 May 2019 00:30,0.022,3.408,0.712,1.631,15.424,0.012,42.623,12.096,16.191,29.3,2.104,3.648,14.128,9.184,57.472,170.28,21.832,18.208,40.704,26.656,18.559,16.047,52.544,2.391,53.632,6.69,8.24,3.536,6.895,25.44,331.7
Fri 03 May 2019 01:00,20.26,4.776,0.376,1.6,15.424,0.012,42.447,15.031,8.448,29.6,1.848,3.488,14.056,8.736,58.848,170.32,20.92,18.208,40.672,29.063,18.352,16.039,45.844,2.77,53.712,6.59,6.14,3.52,15.344,35.96,330.5
Fri 03 May 2019 01:30,23.498,3.16,0.568,1.534,15.456,0.012,42.383,13.143,10.048,29.5,1.823,3.552,14.167,8.864,58.528,170.54,21.896,18.248,40.415,32.864,19.776,16.175,53.096,1.961,53.72,6.53,6.24,3.472,15.616,39.304,324.9
